"ID";"From.country";"To.country";"Year";"Jury.or.Televoting.x";"Points";"Jury.points.this.year";"Tele.points.this.year";"All.points.this.year";"All.points.from.voting.to.voted";"All.points.from.voting.when.voted.in.final";"All.points.to.voted.when.voting.takes.part";"Mean.countries.taking.part"
3199;"Belarus";"Russia";2008;"J";12;272;0;272;166;928;2795;40,2857142857143
3200;"Belarus";"Russia";2019;"J";0;126;244;370;166;928;2795;40,2857142857143
3201;"Belarus";"Russia";2013;"J";8;174;0;174;166;928;2795;40,2857142857143
3202;"Belarus";"Russia";2016;"T";12;130;361;491;166;928;2795;40,2857142857143
3203;"Belarus";"Russia";2016;"J";12;130;361;491;166;928;2795;40,2857142857143
3204;"Belarus";"Russia";2011;"J";5;77;0;77;166;928;2795;40,2857142857143
3205;"Belarus";"Russia";2009;"J";8;91;0;91;166;928;2795;40,2857142857143
3206;"Belarus";"Russia";2019;"T";0;126;244;370;166;928;2795;40,2857142857143
3207;"Belarus";"Russia";2004;"J";12;67;0;67;166;928;2795;40,2857142857143
3208;"Belarus";"San Marino";2014;"J";0;14;0;14;1;174;91;39
3209;"Belarus";"San Marino";2019;"J";0;12;65;77;1;174;91;39
3210;"Belarus";"San Marino";2019;"T";1;12;65;77;1;174;91;39
3211;"Belarus";"Serbia";2015;"J";0;53;0;53;8;696;1169;41,6666666666667
3212;"Belarus";"Serbia";2019;"J";0;35;54;89;8;696;1169;41,6666666666667
3213;"Belarus";"Serbia";2010;"J";0;72;0;72;8;696;1169;41,6666666666667
3214;"Belarus";"Serbia";2012;"J";0;214;0;214;8;696;1169;41,6666666666667
3215;"Belarus";"Serbia";2007;"J";7;268;0;268;8;696;1169;41,6666666666667
3216;"Belarus";"Serbia";2016;"J";0;35;80;115;8;696;1169;41,6666666666667
3217;"Belarus";"Serbia";2008;"J";1;160;0;160;8;696;1169;41,6666666666667
3218;"Belarus";"Serbia";2011;"J";0;85;0;85;8;696;1169;41,6666666666667
3219;"Belarus";"Serbia";2019;"T";0;35;54;89;8;696;1169;41,6666666666667
3220;"Belarus";"Serbia";2016;"T";0;35;80;115;8;696;1169;41,6666666666667
3221;"Belarus";"Serbia";2018;"T";0;38;75;113;8;696;1169;41,6666666666667
3222;"Belarus";"Serbia";2018;"J";0;38;75;113;8;696;1169;41,6666666666667
3223;"Belarus";"Serbia and Montenegro";2004;"J";7;263;0;263;10;116;400;37,5
3224;"Belarus";"Serbia and Montenegro";2005;"J";3;137;0;137;10;116;400;37,5
3225;"Belarus";"Slovenia";2011;"J";0;96;0;96;13;464;379;41
3226;"Belarus";"Slovenia";2015;"J";0;39;0;39;13;464;379;41
3227;"Belarus";"Slovenia";2007;"J";4;66;0;66;13;464;379;41
3228;"Belarus";"Slovenia";2014;"J";0;9;0;9;13;464;379;41
3229;"Belarus";"Slovenia";2019;"T";5;46;59;105;13;464;379;41
3230;"Belarus";"Slovenia";2018;"J";4;41;23;64;13;464;379;41
3231;"Belarus";"Slovenia";2019;"J";0;46;59;105;13;464;379;41
3232;"Belarus";"Slovenia";2018;"T";0;41;23;64;13;464;379;41
3233;"Belarus";"Spain";2019;"J";0;1;53;54;2;1160;763;40,5
3234;"Belarus";"Spain";2011;"J";0;50;0;50;2;1160;763;40,5
3235;"Belarus";"Spain";2014;"J";0;74;0;74;2;1160;763;40,5
3236;"Belarus";"Spain";2010;"J";0;68;0;68;2;1160;763;40,5
3237;"Belarus";"Spain";2008;"J";0;55;0;55;2;1160;763;40,5
3238;"Belarus";"Spain";2017;"T";0;0;5;5;2;1160;763;40,5
3239;"Belarus";"Spain";2009;"J";0;23;0;23;2;1160;763;40,5
3240;"Belarus";"Spain";2016;"T";0;67;10;77;2;1160;763;40,5
3241;"Belarus";"Spain";2018;"J";0;43;18;61;2;1160;763;40,5
3242;"Belarus";"Spain";2016;"J";0;67;10;77;2;1160;763;40,5
3243;"Belarus";"Spain";2012;"J";0;97;0;97;2;1160;763;40,5
3244;"Belarus";"Spain";2006;"J";0;18;0;18;2;1160;763;40,5
3245;"Belarus";"Spain";2015;"J";0;15;0;15;2;1160;763;40,5
3246;"Belarus";"Spain";2019;"T";0;1;53;54;2;1160;763;40,5
3247;"Belarus";"Spain";2018;"T";0;43;18;61;2;1160;763;40,5
3248;"Belarus";"Spain";2013;"J";0;8;0;8;2;1160;763;40,5
3249;"Belarus";"Spain";2005;"J";0;28;0;28;2;1160;763;40,5
3250;"Belarus";"Spain";2017;"J";0;0;5;5;2;1160;763;40,5
3251;"Belarus";"Spain";2007;"J";0;43;0;43;2;1160;763;40,5
3252;"Belarus";"Spain";2004;"J";2;87;0;87;2;1160;763;40,5
3253;"Belarus";"Sweden";2017;"T";3;218;126;344;53;1102;2916;40,6
3254;"Belarus";"Sweden";2018;"T";0;253;21;274;53;1102;2916;40,6
3255;"Belarus";"Sweden";2007;"J";0;51;0;51;53;1102;2916;40,6
3256;"Belarus";"Sweden";2013;"J";0;62;0;62;53;1102;2916;40,6
3257;"Belarus";"Sweden";2016;"J";8;122;139;261;53;1102;2916;40,6
3258;"Belarus";"Sweden";2014;"J";0;218;0;218;53;1102;2916;40,6
3259;"Belarus";"Sweden";2017;"J";8;218;126;344;53;1102;2916;40,6
3260;"Belarus";"Sweden";2011;"J";4;185;0;185;53;1102;2916;40,6
3261;"Belarus";"Sweden";2012;"J";6;372;0;372;53;1102;2916;40,6
3262;"Belarus";"Sweden";2019;"J";2;241;93;334;53;1102;2916;40,6
3263;"Belarus";"Sweden";2008;"J";0;47;0;47;53;1102;2916;40,6
3264;"Belarus";"Sweden";2006;"J";5;170;0;170;53;1102;2916;40,6
3265;"Belarus";"Sweden";2015;"J";10;365;0;365;53;1102;2916;40,6
3266;"Belarus";"Sweden";2016;"T";2;122;139;261;53;1102;2916;40,6
3267;"Belarus";"Sweden";2009;"J";0;33;0;33;53;1102;2916;40,6
3268;"Belarus";"Sweden";2005;"J";0;30;0;30;53;1102;2916;40,6
3269;"Belarus";"Sweden";2004;"J";4;170;0;170;53;1102;2916;40,6
3270;"Belarus";"Sweden";2018;"J";1;253;21;274;53;1102;2916;40,6
3271;"Belarus";"Sweden";2019;"T";0;241;93;334;53;1102;2916;40,6
3272;"Belarus";"Switzerland";2019;"J";4;152;212;364;18;348;605;39,6
3273;"Belarus";"Switzerland";2019;"T";4;152;212;364;18;348;605;39,6
3274;"Belarus";"Switzerland";2005;"J";10;128;0;128;18;348;605;39,6
3275;"Belarus";"Switzerland";2011;"J";0;19;0;19;18;348;605;39,6
3276;"Belarus";"Switzerland";2006;"J";0;30;0;30;18;348;605;39,6
3277;"Belarus";"Switzerland";2014;"J";0;64;0;64;18;348;605;39,6
3278;"Belarus";"The Netherlands";2019;"T";10;237;261;498;23;638;1285;40
3279;"Belarus";"The Netherlands";2013;"J";0;114;0;114;23;638;1285;40
3280;"Belarus";"The Netherlands";2016;"T";0;114;39;153;23;638;1285;40
3281;"Belarus";"The Netherlands";2014;"J";2;238;0;238;23;638;1285;40
3282;"Belarus";"The Netherlands";2018;"J";0;89;32;121;23;638;1285;40
3283;"Belarus";"The Netherlands";2016;"J";0;114;39;153;23;638;1285;40
3284;"Belarus";"The Netherlands";2018;"T";0;89;32;121;23;638;1285;40
3285;"Belarus";"The Netherlands";2017;"T";0;135;15;150;23;638;1285;40
3286;"Belarus";"The Netherlands";2017;"J";5;135;15;150;23;638;1285;40
3287;"Belarus";"The Netherlands";2004;"J";0;11;0;11;23;638;1285;40
3288;"Belarus";"The Netherlands";2019;"J";6;237;261;498;23;638;1285;40
3289;"Belarus";"Turkey";2007;"J";0;163;0;163;9;464;1138;40,125
3290;"Belarus";"Turkey";2012;"J";0;112;0;112;9;464;1138;40,125
3291;"Belarus";"Turkey";2005;"J";0;92;0;92;9;464;1138;40,125
3292;"Belarus";"Turkey";2009;"J";0;177;0;177;9;464;1138;40,125
3293;"Belarus";"Turkey";2008;"J";3;138;0;138;9;464;1138;40,125
3294;"Belarus";"Turkey";2010;"J";3;170;0;170;9;464;1138;40,125
3295;"Belarus";"Turkey";2004;"J";3;195;0;195;9;464;1138;40,125
3296;"Belarus";"Turkey";2006;"J";0;91;0;91;9;464;1138;40,125
3297;"Belarus";"Ukraine";2004;"J";10;280;0;280;126;986;2355;40,5
3298;"Belarus";"Ukraine";2018;"T";12;11;119;130;126;986;2355;40,5
3299;"Belarus";"Ukraine";2016;"J";7;211;323;534;126;986;2355;40,5
3300;"Belarus";"Ukraine";2011;"J";10;159;0;159;126;986;2355;40,5
3301;"Belarus";"Ukraine";2010;"J";10;108;0;108;126;986;2355;40,5
3302;"Belarus";"Ukraine";2008;"J";10;230;0;230;126;986;2355;40,5
3303;"Belarus";"Ukraine";2018;"J";0;11;119;130;126;986;2355;40,5
3304;"Belarus";"Ukraine";2017;"J";0;12;24;36;126;986;2355;40,5
3305;"Belarus";"Ukraine";2006;"J";10;145;0;145;126;986;2355;40,5
3306;"Belarus";"Ukraine";2013;"J";12;214;0;214;126;986;2355;40,5
3307;"Belarus";"Ukraine";2007;"J";10;235;0;235;126;986;2355;40,5
3308;"Belarus";"Ukraine";2009;"J";6;76;0;76;126;986;2355;40,5
3309;"Belarus";"Ukraine";2016;"T";10;211;323;534;126;986;2355;40,5
3310;"Belarus";"Ukraine";2012;"J";10;65;0;65;126;986;2355;40,5
3311;"Belarus";"Ukraine";2005;"J";0;30;0;30;126;986;2355;40,5
3312;"Belarus";"Ukraine";2017;"T";1;12;24;36;126;986;2355;40,5
3313;"Belarus";"Ukraine";2014;"J";8;113;0;113;126;986;2355;40,5
3314;"Belarus";"United Kingdom";2011;"J";2;100;0;100;6;1160;700;40,5
3315;"Belarus";"United Kingdom";2014;"J";0;40;0;40;6;1160;700;40,5
3316;"Belarus";"United Kingdom";2016;"J";0;54;8;62;6;1160;700;40,5
3317;"Belarus";"United Kingdom";2013;"J";0;23;0;23;6;1160;700;40,5
3318;"Belarus";"United Kingdom";2007;"J";0;19;0;19;6;1160;700;40,5
3319;"Belarus";"United Kingdom";2008;"J";0;14;0;14;6;1160;700;40,5
3320;"Belarus";"United Kingdom";2015;"J";0;5;0;5;6;1160;700;40,5
3321;"Belarus";"United Kingdom";2010;"J";0;10;0;10;6;1160;700;40,5
3322;"Belarus";"United Kingdom";2018;"T";0;23;25;48;6;1160;700;40,5
3323;"Belarus";"United Kingdom";2009;"J";3;173;0;173;6;1160;700;40,5
3324;"Belarus";"United Kingdom";2004;"J";1;29;0;29;6;1160;700;40,5
3325;"Belarus";"United Kingdom";2019;"T";0;8;3;11;6;1160;700;40,5
3326;"Belarus";"United Kingdom";2017;"T";0;99;12;111;6;1160;700;40,5
3327;"Belarus";"United Kingdom";2012;"J";0;12;0;12;6;1160;700;40,5
3328;"Belarus";"United Kingdom";2017;"J";0;99;12;111;6;1160;700;40,5
3329;"Belarus";"United Kingdom";2016;"T";0;54;8;62;6;1160;700;40,5
3330;"Belarus";"United Kingdom";2018;"J";0;23;25;48;6;1160;700;40,5
3331;"Belarus";"United Kingdom";2019;"J";0;8;3;11;6;1160;700;40,5
3332;"Belarus";"United Kingdom";2005;"J";0;18;0;18;6;1160;700;40,5
3333;"Belarus";"United Kingdom";2006;"J";0;25;0;25;6;1160;700;40,5
3334;"Belgium";"Albania";2015;"J";6;34;0;34;22;754;835;40,4
3335;"Belgium";"Albania";2018;"T";0;126;58;184;22;754;835;40,4
3336;"Belgium";"Albania";2004;"J";1;106;0;106;22;754;835;40,4
3337;"Belgium";"Albania";2021;"T";0;22;35;57;22;754;835;40,4
3338;"Belgium";"Albania";2012;"J";10;146;0;146;22;754;835;40,4
3339;"Belgium";"Albania";2019;"J";0;43;47;90;22;754;835;40,4
3340;"Belgium";"Albania";2021;"J";0;22;35;57;22;754;835;40,4
3341;"Belgium";"Albania";2008;"J";0;55;0;55;22;754;835;40,4
3342;"Belgium";"Albania";2019;"T";0;43;47;90;22;754;835;40,4
3343;"Belgium";"Albania";2005;"J";0;53;0;53;22;754;835;40,4
3344;"Belgium";"Albania";2018;"J";2;126;58;184;22;754;835;40,4
3345;"Belgium";"Albania";2010;"J";3;62;0;62;22;754;835;40,4
3346;"Belgium";"Albania";2009;"J";0;48;0;48;22;754;835;40,4
3347;"Belgium";"Armenia";2008;"J";12;199;0;199;58;696;1276;40,4
3348;"Belgium";"Armenia";2014;"J";0;174;0;174;58;696;1276;40,4
3349;"Belgium";"Armenia";2017;"J";0;58;21;79;58;696;1276;40,4
3350;"Belgium";"Armenia";2006;"J";12;129;0;129;58;696;1276;40,4
3351;"Belgium";"Armenia";2010;"J";7;141;0;141;58;696;1276;40,4
3352;"Belgium";"Armenia";2017;"T";0;58;21;79;58;696;1276;40,4
3353;"Belgium";"Armenia";2009;"J";7;92;0;92;58;696;1276;40,4
3354;"Belgium";"Armenia";2015;"J";3;34;0;34;58;696;1276;40,4
3355;"Belgium";"Armenia";2007;"J";10;138;0;138;58;696;1276;40,4
3356;"Belgium";"Armenia";2013;"J";0;41;0;41;58;696;1276;40,4
3357;"Belgium";"Armenia";2016;"T";7;115;134;249;58;696;1276;40,4
3358;"Belgium";"Armenia";2016;"J";0;115;134;249;58;696;1276;40,4
3359;"Belgium";"Australia";2017;"T";0;171;2;173;34;522;1263;41,6
3360;"Belgium";"Australia";2016;"J";12;320;191;511;34;522;1263;41,6
3361;"Belgium";"Australia";2018;"T";0;90;9;99;34;522;1263;41,6
3362;"Belgium";"Australia";2015;"J";4;196;0;196;34;522;1263;41,6
3363;"Belgium";"Australia";2019;"J";4;153;131;284;34;522;1263;41,6
3364;"Belgium";"Australia";2018;"J";0;90;9;99;34;522;1263;41,6
3365;"Belgium";"Australia";2016;"T";4;320;191;511;34;522;1263;41,6
3366;"Belgium";"Australia";2019;"T";4;153;131;284;34;522;1263;41,6
3367;"Belgium";"Australia";2017;"J";6;171;2;173;34;522;1263;41,6
3368;"Belgium";"Austria";1986;"J";1;12;0;12;104;1972;1949;25,5806451612903
3369;"Belgium";"Austria";1991;"J";0;0;0;0;104;1972;1949;25,5806451612903
3370;"Belgium";"Austria";1977;"J";0;11;0;11;104;1972;1949;25,5806451612903
3371;"Belgium";"Austria";1999;"J";6;65;0;65;104;1972;1949;25,5806451612903
3372;"Belgium";"Austria";1985;"J";4;60;0;60;104;1972;1949;25,5806451612903
3373;"Belgium";"Austria";1976;"J";3;80;0;80;104;1972;1949;25,5806451612903
3374;"Belgium";"Austria";1978;"J";0;14;0;14;104;1972;1949;25,5806451612903
3375;"Belgium";"Austria";1980;"J";1;64;0;64;104;1972;1949;25,5806451612903
3376;"Belgium";"Austria";1990;"J";2;58;0;58;104;1972;1949;25,5806451612903
3377;"Belgium";"Austria";2000;"J";0;34;0;34;104;1972;1949;25,5806451612903
3378;"Belgium";"Austria";1979;"J";0;5;0;5;104;1972;1949;25,5806451612903
3379;"Belgium";"Austria";2016;"T";3;31;120;151;104;1972;1949;25,5806451612903
3380;"Belgium";"Austria";1988;"J";0;0;0;0;104;1972;1949;25,5806451612903
3381;"Belgium";"Austria";1983;"J";3;53;0;53;104;1972;1949;25,5806451612903
3382;"Belgium";"Austria";1987;"J";0;8;0;8;104;1972;1949;25,5806451612903
3383;"Belgium";"Austria";2015;"J";0;0;0;0;104;1972;1949;25,5806451612903
3384;"Belgium";"Austria";2016;"J";5;31;120;151;104;1972;1949;25,5806451612903
3385;"Belgium";"Austria";2011;"J";0;64;0;64;104;1972;1949;25,5806451612903
3386;"Belgium";"Austria";2014;"J";12;290;0;290;104;1972;1949;25,5806451612903
3387;"Belgium";"Austria";1982;"J";6;57;0;57;104;1972;1949;25,5806451612903
3388;"Belgium";"Austria";1996;"J";0;68;0;68;104;1972;1949;25,5806451612903
3389;"Belgium";"Austria";1993;"J";3;32;0;32;104;1972;1949;25,5806451612903
3390;"Belgium";"Austria";1981;"J";0;20;0;20;104;1972;1949;25,5806451612903
3391;"Belgium";"Austria";1992;"J";8;63;0;63;104;1972;1949;25,5806451612903
3392;"Belgium";"Austria";1989;"J";12;97;0;97;104;1972;1949;25,5806451612903
3393;"Belgium";"Austria";2017;"T";0;93;0;93;104;1972;1949;25,5806451612903
3394;"Belgium";"Austria";2002;"J";5;26;0;26;104;1972;1949;25,5806451612903
3395;"Belgium";"Austria";2003;"J";2;101;0;101;104;1972;1949;25,5806451612903
3396;"Belgium";"Austria";2017;"J";3;93;0;93;104;1972;1949;25,5806451612903
3397;"Belgium";"Austria";1995;"J";10;67;0;67;104;1972;1949;25,5806451612903
3398;"Belgium";"Austria";2018;"T";3;271;71;342;104;1972;1949;25,5806451612903
3399;"Belgium";"Austria";2018;"J";12;271;71;342;104;1972;1949;25,5806451612903
3400;"Belgium";"Austria";2004;"J";0;9;0;9;104;1972;1949;25,5806451612903
3401;"Belgium";"Austria";1984;"J";0;5;0;5;104;1972;1949;25,5806451612903
3402;"Belgium";"Azerbaijan";2011;"J";3;221;0;221;27;928;1775;40,75
3403;"Belgium";"Azerbaijan";2021;"T";0;32;33;65;27;928;1775;40,75
3404;"Belgium";"Azerbaijan";2009;"J";3;207;0;207;27;928;1775;40,75
3405;"Belgium";"Azerbaijan";2010;"J";5;145;0;145;27;928;1775;40,75
3406;"Belgium";"Azerbaijan";2021;"J";0;32;33;65;27;928;1775;40,75
3407;"Belgium";"Azerbaijan";2013;"J";5;234;0;234;27;928;1775;40,75
3408;"Belgium";"Azerbaijan";2012;"J";0;150;0;150;27;928;1775;40,75
3409;"Belgium";"Azerbaijan";2016;"J";0;44;73;117;27;928;1775;40,75
3410;"Belgium";"Azerbaijan";2016;"T";0;44;73;117;27;928;1775;40,75
3411;"Belgium";"Azerbaijan";2015;"J";0;49;0;49;27;928;1775;40,75
3412;"Belgium";"Azerbaijan";2014;"J";0;33;0;33;27;928;1775;40,75
3413;"Belgium";"Azerbaijan";2019;"T";0;202;100;302;27;928;1775;40,75
3414;"Belgium";"Azerbaijan";2008;"J";7;132;0;132;27;928;1775;40,75
3415;"Belgium";"Azerbaijan";2019;"J";0;202;100;302;27;928;1775;40,75
3416;"Belgium";"Azerbaijan";2017;"T";0;78;42;120;27;928;1775;40,75
3417;"Belgium";"Azerbaijan";2017;"J";4;78;42;120;27;928;1775;40,75
3418;"Belgium";"Belarus";2019;"T";0;18;13;31;0;464;368;40
3419;"Belgium";"Belarus";2010;"J";0;18;0;18;0;464;368;40
3420;"Belgium";"Belarus";2017;"J";0;50;33;83;0;464;368;40
3421;"Belgium";"Belarus";2017;"T";0;50;33;83;0;464;368;40
3422;"Belgium";"Belarus";2019;"J";0;18;13;31;0;464;368;40
3423;"Belgium";"Belarus";2014;"J";0;43;0;43;0;464;368;40
3424;"Belgium";"Belarus";2013;"J";0;48;0;48;0;464;368;40
3425;"Belgium";"Belarus";2007;"J";0;145;0;145;0;464;368;40
3426;"Belgium";"Bosnia and Herzegovina";2007;"J";0;106;0;106;8;870;1152;33,8666666666667
3427;"Belgium";"Bosnia and Herzegovina";1995;"J";0;14;0;14;8;870;1152;33,8666666666667
3428;"Belgium";"Bosnia and Herzegovina";2012;"J";0;55;0;55;8;870;1152;33,8666666666667
3429;"Belgium";"Bosnia and Herzegovina";2003;"J";0;27;0;27;8;870;1152;33,8666666666667
3430;"Belgium";"Bosnia and Herzegovina";2009;"J";0;106;0;106;8;870;1152;33,8666666666667
3431;"Belgium";"Bosnia and Herzegovina";2004;"J";0;91;0;91;8;870;1152;33,8666666666667
3432;"Belgium";"Bosnia and Herzegovina";2006;"J";6;229;0;229;8;870;1152;33,8666666666667
3433;"Belgium";"Bosnia and Herzegovina";2010;"J";0;51;0;51;8;870;1152;33,8666666666667
3434;"Belgium";"Bosnia and Herzegovina";1999;"J";1;86;0;86;8;870;1152;33,8666666666667
3435;"Belgium";"Bosnia and Herzegovina";2008;"J";0;110;0;110;8;870;1152;33,8666666666667
3436;"Belgium";"Bosnia and Herzegovina";2005;"J";0;79;0;79;8;870;1152;33,8666666666667
3437;"Belgium";"Bosnia and Herzegovina";2002;"J";0;33;0;33;8;870;1152;33,8666666666667
3438;"Belgium";"Bosnia and Herzegovina";1993;"J";1;27;0;27;8;870;1152;33,8666666666667
3439;"Belgium";"Bosnia and Herzegovina";2011;"J";0;125;0;125;8;870;1152;33,8666666666667
3440;"Belgium";"Bosnia and Herzegovina";1996;"J";0;13;0;13;8;870;1152;33,8666666666667
3441;"Belgium";"Bulgaria";2007;"J";4;157;0;157;39;522;1415;41,6
3442;"Belgium";"Bulgaria";2016;"J";6;127;180;307;39;522;1415;41,6
3443;"Belgium";"Bulgaria";2017;"T";8;278;337;615;39;522;1415;41,6
3444;"Belgium";"Bulgaria";2018;"J";0;100;66;166;39;522;1415;41,6
3445;"Belgium";"Bulgaria";2018;"T";0;100;66;166;39;522;1415;41,6
3446;"Belgium";"Bulgaria";2017;"J";10;278;337;615;39;522;1415;41,6
3447;"Belgium";"Bulgaria";2021;"T";0;140;30;170;39;522;1415;41,6
3448;"Belgium";"Bulgaria";2016;"T";5;127;180;307;39;522;1415;41,6
3449;"Belgium";"Bulgaria";2021;"J";6;140;30;170;39;522;1415;41,6
3450;"Belgium";"Croatia";2017;"T";0;25;103;128;18;986;1123;31,6666666666667
3451;"Belgium";"Croatia";2017;"J";0;25;103;128;18;986;1123;31,6666666666667
3452;"Belgium";"Croatia";1995;"J";0;91;0;91;18;986;1123;31,6666666666667
3453;"Belgium";"Croatia";2005;"J";0;115;0;115;18;986;1123;31,6666666666667
3454;"Belgium";"Croatia";2002;"J";0;44;0;44;18;986;1123;31,6666666666667
3455;"Belgium";"Croatia";2003;"J";0;29;0;29;18;986;1123;31,6666666666667
3456;"Belgium";"Croatia";2016;"J";0;40;33;73;18;986;1123;31,6666666666667
3457;"Belgium";"Croatia";1996;"J";4;98;0;98;18;986;1123;31,6666666666667
3458;"Belgium";"Croatia";1993;"J";4;31;0;31;18;986;1123;31,6666666666667
3459;"Belgium";"Croatia";2008;"J";0;44;0;44;18;986;1123;31,6666666666667
3460;"Belgium";"Croatia";1999;"J";5;118;0;118;18;986;1123;31,6666666666667
3461;"Belgium";"Croatia";2016;"T";0;40;33;73;18;986;1123;31,6666666666667
3462;"Belgium";"Croatia";2009;"J";0;45;0;45;18;986;1123;31,6666666666667
3463;"Belgium";"Croatia";2004;"J";0;50;0;50;18;986;1123;31,6666666666667
3464;"Belgium";"Croatia";1998;"J";5;131;0;131;18;986;1123;31,6666666666667
3465;"Belgium";"Croatia";2006;"J";0;56;0;56;18;986;1123;31,6666666666667
3466;"Belgium";"Croatia";2000;"J";0;70;0;70;18;986;1123;31,6666666666667
3467;"Belgium";"Cyprus";2000;"J";0;8;0;8;54;1972;1951;28,3793103448276
3468;"Belgium";"Cyprus";2018;"J";4;183;253;436;54;1972;1951;28,3793103448276
3469;"Belgium";"Cyprus";2017;"J";5;36;32;68;54;1972;1951;28,3793103448276
3470;"Belgium";"Cyprus";2003;"J";0;15;0;15;54;1972;1951;28,3793103448276
3471;"Belgium";"Cyprus";1999;"J";0;2;0;2;54;1972;1951;28,3793103448276
3472;"Belgium";"Cyprus";1985;"J";0;15;0;15;54;1972;1951;28,3793103448276
3473;"Belgium";"Cyprus";1990;"J";5;36;0;36;54;1972;1951;28,3793103448276
3474;"Belgium";"Cyprus";1998;"J";2;37;0;37;54;1972;1951;28,3793103448276
3475;"Belgium";"Cyprus";1993;"J";0;17;0;17;54;1972;1951;28,3793103448276
3476;"Belgium";"Cyprus";1984;"J";0;31;0;31;54;1972;1951;28,3793103448276
3477;"Belgium";"Cyprus";1982;"J";3;85;0;85;54;1972;1951;28,3793103448276
3478;"Belgium";"Cyprus";1981;"J";7;69;0;69;54;1972;1951;28,3793103448276
3479;"Belgium";"Cyprus";2018;"T";7;183;253;436;54;1972;1951;28,3793103448276
3480;"Belgium";"Cyprus";2016;"T";0;43;53;96;54;1972;1951;28,3793103448276
3481;"Belgium";"Cyprus";1983;"J";4;26;0;26;54;1972;1951;28,3793103448276
3482;"Belgium";"Cyprus";1992;"J";0;57;0;57;54;1972;1951;28,3793103448276
3483;"Belgium";"Cyprus";2012;"J";0;65;0;65;54;1972;1951;28,3793103448276
3484;"Belgium";"Cyprus";2002;"J";3;85;0;85;54;1972;1951;28,3793103448276
3485;"Belgium";"Cyprus";2021;"T";0;50;44;94;54;1972;1951;28,3793103448276
3486;"Belgium";"Cyprus";2016;"J";0;43;53;96;54;1972;1951;28,3793103448276
3487;"Belgium";"Cyprus";2005;"J";0;46;0;46;54;1972;1951;28,3793103448276
3488;"Belgium";"Cyprus";2019;"T";0;77;32;109;54;1972;1951;28,3793103448276
3489;"Belgium";"Cyprus";1995;"J";8;79;0;79;54;1972;1951;28,3793103448276
3490;"Belgium";"Cyprus";2021;"J";0;50;44;94;54;1972;1951;28,3793103448276
3491;"Belgium";"Cyprus";1991;"J";0;60;0;60;54;1972;1951;28,3793103448276
3492;"Belgium";"Cyprus";2019;"J";2;77;32;109;54;1972;1951;28,3793103448276
3493;"Belgium";"Cyprus";1987;"J";0;80;0;80;54;1972;1951;28,3793103448276
3494;"Belgium";"Cyprus";1996;"J";0;72;0;72;54;1972;1951;28,3793103448276
3495;"Belgium";"Cyprus";2010;"J";0;27;0;27;54;1972;1951;28,3793103448276
3496;"Belgium";"Cyprus";2015;"J";0;11;0;11;54;1972;1951;28,3793103448276
3497;"Belgium";"Cyprus";2017;"T";0;36;32;68;54;1972;1951;28,3793103448276
3498;"Belgium";"Cyprus";1986;"J";0;4;0;4;54;1972;1951;28,3793103448276
3499;"Belgium";"Cyprus";2004;"J";4;170;0;170;54;1972;1951;28,3793103448276
3500;"Belgium";"Cyprus";1989;"J";0;51;0;51;54;1972;1951;28,3793103448276
3501;"Belgium";"Czech Republic";2016;"T";0;41;0;41;14;348;479;42
3502;"Belgium";"Czech Republic";2019;"J";5;150;7;157;14;348;479;42
3503;"Belgium";"Czech Republic";2018;"J";7;66;215;281;14;348;479;42
3504;"Belgium";"Czech Republic";2018;"T";1;66;215;281;14;348;479;42
3505;"Belgium";"Czech Republic";2016;"J";1;41;0;41;14;348;479;42
3506;"Belgium";"Czech Republic";2019;"T";0;150;7;157;14;348;479;42
3507;"Belgium";"Denmark";1979;"J";7;76;0;76;85;2030;2541;28,53125
3508;"Belgium";"Denmark";1982;"J";0;5;0;5;85;2030;2541;28,53125
3509;"Belgium";"Denmark";1984;"J";8;101;0;101;85;2030;2541;28,53125
3510;"Belgium";"Denmark";2018;"T";5;38;188;226;85;2030;2541;28,53125
3511;"Belgium";"Denmark";2013;"J";10;281;0;281;85;2030;2541;28,53125
3512;"Belgium";"Denmark";1978;"J";0;13;0;13;85;2030;2541;28,53125
3513;"Belgium";"Denmark";2017;"J";0;69;8;77;85;2030;2541;28,53125
3514;"Belgium";"Denmark";2019;"T";0;69;51;120;85;2030;2541;28,53125
3515;"Belgium";"Denmark";2005;"J";4;125;0;125;85;2030;2541;28,53125
3516;"Belgium";"Denmark";1987;"J";0;83;0;83;85;2030;2541;28,53125
3517;"Belgium";"Denmark";1992;"J";0;47;0;47;85;2030;2541;28,53125
3518;"Belgium";"Denmark";1989;"J";4;111;0;111;85;2030;2541;28,53125
3519;"Belgium";"Denmark";2009;"J";0;74;0;74;85;2030;2541;28,53125
3520;"Belgium";"Denmark";2000;"J";10;195;0;195;85;2030;2541;28,53125
3521;"Belgium";"Denmark";2010;"J";2;149;0;149;85;2030;2541;28,53125
